0,1,2,3,4,5,6,7,8,9,10,11
1652054400000,34019.7,34228.5,33249.0,33506.2,11036.836,1652075999999,371821212.4576,138567,5452.743,183696652.1968,0
1652076000000,33506.2,33758.4,32589.4,33097.2,18204.569,1652097599999,604884876.1807,220283,9031.450,300148665.5930,0
1652097600000,33097.3,33419.2,30888.0,31252.7,40444.078,1652119199999,1305179196.6596,489703,20089.904,648668910.9733,0
1652119200000,31252.7,31891.4,30010.0,30063.0,43648.447,1652140799999,1350087382.1217,531941,21911.929,677789736.1061,0
1652140800000,30060.0,31972.0,29695.1,31804.3,30672.615,1652162399999,945543579.5764,353544,15909.702,490470463.1072,0
1652162400000,31804.4,32637.8,31234.7,31615.8,22840.090,1652183999999,726867566.7848,279086,11333.353,360620272.6071,0
1652184000000,31613.6,32360.0,30838.0,31662.0,33442.055,1652205599999,1054511476.4196,411211,16698.696,526541079.5558,0
1652205600000,31662.0,31761.0,30139.0,30996.1,19585.133,1652227199999,607134958.4110,263173,9664.570,299512191.4309,0
1652227200000,30996.1,31887.3,30609.3,31419.5,17095.622,1652248799999,534732266.7901,210252,8700.500,272102689.3882,0
1652248800000,31419.4,32158.5,30180.0,31502.9,28213.174,1652270399999,877755212.1606,370220,14180.201,441127534.5698,0
1652270400000,31502.9,31973.8,28941.6,29865.5,57675.849,1652291999999,1758286827.9731,834713,29038.146,884795565.8514,0
1652292000000,29864.7,30200.0,27600.3,28971.1,34813.457,1652313599999,1011946356.6378,533969,17374.639,505328219.6181,0
1652313600000,28968.9,30155.1,26523.4,26800.0,42322.192,1652335199999,1187035271.8222,578261,20943.262,587444817.3814,0
1652335200000,26799.9,28901.5,24318.8,28206.2,45602.408,1652356799999,1236624406.6526,656430,23363.161,634128549.0148,0
1652356800000,28205.4,29815.6,27700.0,28535.5,35303.299,1652378399999,1015209565.6713,526950,18223.106,524265859.4586,0
1652378400000,28541.3,29189.9,27910.1,28930.8,15646.055,1652399999999,446377064.8405,241211,7887.617,225064162.5186,0
1652400000000,28930.8,30977.0,28654.2,30437.6,21411.693,1652421599999,642438209.6340,261387,11139.883,334383904.7159,0
1652421600000,30437.5,30712.0,30087.0,30619.0,15649.075,1652443199999,475008916.1225,185944,8051.176,244396070.1156,0
1652443200000,30619.5,30977.0,29519.1,29559.1,25404.125,1652464799999,771846935.2650,304260,12451.573,378438429.5758,0
1652464800000,29552.0,30195.3,29128.8,29222.7,15015.097,1652486399999,446419486.8318,180935,7742.562,230272951.7692,0
1652486400000,29222.7,29744.1,29152.7,29372.9,8291.983,1652507999999,244147907.3174,107447,4398.241,129508853.1505,0
1652508000000,29372.9,29535.0,28752.2,28990.0,9148.000,1652529599999,267262550.2326,108525,4674.472,136585529.2914,0
1652529600000,28990.0,29613.2,28555.6,29540.5,16191.607,1652551199999,469865047.8252,192452,8476.893,246049089.1128,0
1652551200000,29542.1,30290.3,29233.8,30029.6,13265.374,1652572799999,393892393.6045,167186,6707.519,199170884.8896,0
1652572800000,30029.7,30220.0,29400.0,29740.3,9562.443,1652594399999,284760342.7836,104379,4841.814,144227600.0193,0
1652594400000,29740.2,30255.0,29496.3,30188.6,10310.830,1652615999999,307526829.6056,117721,5228.291,155964434.6209,0
1652616000000,30188.6,30515.8,29705.0,29932.8,14891.648,1652637599999,448128494.5808,169886,7430.705,223610573.2471,0
1652637600000,29932.8,31395.0,29880.3,31274.9,17133.505,1652659199999,526960131.4880,182202,9124.437,280593501.3566,0
1652659200000,31269.9,31269.9,30066.3,30238.3,11252.222,1652680799999,343702482.1761,130958,5354.662,163451153.6204,0
1652680800000,30238.9,30238.9,29270.0,29889.7,25108.019,1652702399999,745721580.7503,245083,12231.705,363330852.7612,0
1652702400000,29889.7,30200.0,29043.0,29672.9,34688.387,1652723999999,1027314883.2051,359565,17292.660,512146735.5104,0
1652724000000,29672.9,30195.0,29476.2,29812.9,15580.523,1652745599999,465455459.6810,159714,8021.083,239644165.1755,0
1652745600000,29812.8,30472.3,29707.6,30402.3,11111.773,1652767199999,334440669.5346,125716,5917.616,178116873.2828,0
1652767200000,30402.4,30734.0,30221.6,30266.5,10851.004,1652788799999,330443296.6388,112737,5353.085,163054308.7820,0
1652788800000,30266.5,30689.6,29820.4,30042.1,20176.348,1652810399999,609969788.1772,213098,10059.852,304148313.0073,0
1652810400000,30042.0,30650.0,29400.0,30398.1,19438.275,1652831999999,583649087.6488,206203,9798.903,294206662.6132,0
1652832000000,30398.0,30668.1,29669.8,29981.7,11982.419,1652853599999,360119012.1111,132384,6040.043,181502967.0849,0
1652853600000,29981.8,30039.0,29631.8,29782.9,10583.002,1652875199999,315602486.4017,121970,5247.962,156518105.2869,0
1652875200000,29783.2,29862.7,28667.1,28928.3,30938.641,1652896799999,902970047.1925,308806,15304.858,446682801.7267,0
1652896800000,28929.1,29495.2,28596.0,28655.5,19635.179,1652918399999,571051148.1623,192726,9914.793,288415628.1102,0
1652918400000,28655.4,29311.2,28631.6,29012.2,13855.133,1652939999999,401478063.3091,141289,7214.706,209043968.8288,0
1652940000000,29012.2,29491.7,28806.7,29447.2,15359.247,1652961599999,447341782.6528,152134,7925.555,230842618.2442,0
1652961600000,29447.5,30500.0,29303.8,30137.2,37091.769,1652983199999,1109101309.6083,319841,18799.423,562074609.0391,0
1652983200000,30137.1,30443.8,29905.0,30270.8,12715.402,1653004799999,383492246.3305,131160,6498.698,196004632.3473,0
1653004800000,30271.0,30741.4,29967.9,30147.6,13485.870,1653026399999,408382025.9220,132961,6984.577,211563353.8221,0
1653026400000,30147.6,30520.9,29811.9,30384.9,16889.731,1653047999999,510122414.8831,158880,8835.440,266872460.7056,0
1653048000000,30384.8,30415.2,28687.8,28921.2,42297.103,1653069599999,1245215777.4412,360552,21170.076,623075057.2731,0
1653069600000,28921.1,29346.0,28775.0,29155.1,15780.973,1653091199999,459272737.5850,140708,8051.938,234351367.6789,0
1653091200000,29155.0,29299.0,28902.3,29233.5,8212.932,1653112799999,239411438.5855,93267,4006.711,116808768.0032,0
1653112800000,29233.5,29536.2,29101.0,29240.8,9173.261,1653134399999,268847105.5446,94103,4703.225,137852849.1990,0
1653134400000,29240.8,29624.0,29140.0,29357.7,12543.564,1653155999999,368492364.6625,122803,6466.738,189982815.8374,0
1653156000000,29357.6,29544.9,29263.5,29393.2,6610.589,1653177599999,194285835.4483,65912,3265.904,95992229.8076,0
1653177600000,29393.1,29489.2,29200.0,29319.9,5073.128,1653199199999,148962007.9205,65372,2482.220,72885583.0168,0
1653199200000,29319.9,30280.0,29309.8,29848.6,17586.818,1653220799999,525474247.1997,196575,8928.453,266689129.0710,0
1653220800000,29848.6,30185.0,29618.0,29881.5,16335.265,1653242399999,488629367.0039,188415,8163.005,244181793.2015,0
1653242400000,29881.5,30500.0,29787.6,30252.5,11563.951,1653263999999,348402567.4325,150208,5998.708,180745605.2498,0
1653264000000,30252.5,30419.6,30010.1,30256.6,9123.065,1653285599999,275256338.1336,118962,4595.157,138640357.6591,0
1653285600000,30256.6,30619.2,30232.0,30356.2,15078.577,1653307199999,458799380.4749,192852,7782.450,236786577.9791,0
1653307200000,30356.2,30591.1,29902.8,30057.3,31665.878,1653328799999,958058490.9065,358208,15692.232,474729262.4027,0
1653328800000,30059.3,30120.0,28812.5,29071.5,31081.860,1653350399999,912283773.8708,347814,15246.421,447387542.6843,0
1653350400000,29071.5,29420.6,29014.9,29309.6,9254.541,1653371999999,270532554.0775,116504,4915.279,143707283.8222,0
1653372000000,29309.7,29396.0,29081.4,29258.2,10513.859,1653393599999,307750816.7312,129332,5261.646,154015628.6632,0
1653393600000,29258.3,29616.8,28610.0,29303.5,39506.207,1653415199999,1150275513.5919,395399,19812.045,576871811.3750,0
1653415200000,29303.5,29833.2,29066.6,29612.4,17806.851,1653436799999,523704983.7070,196780,8903.191,261850637.7645,0
1653436800000,29612.3,30185.0,29512.6,29819.9,14541.999,1653458399999,435081668.9854,166199,7072.239,211554087.6630,0
1653458400000,29820.0,29910.0,29295.0,29366.6,18656.100,1653479999999,553053416.5872,202065,9057.149,268553625.8364,0
1653480000000,29366.5,29869.6,29307.6,29673.4,28580.528,1653501599999,846436315.2664,293305,14315.076,423899953.2341,0
1653501600000,29673.3,29988.0,29499.0,29502.0,23367.568,1653523199999,695269816.6252,244405,11278.047,335494032.5100,0
1653523200000,29501.9,29837.6,29462.3,29677.6,12364.593,1653544799999,367402823.7733,139446,6298.743,187159214.9782,0
1653544800000,29677.6,29700.0,28792.4,28970.3,21861.379,1653566399999,638813435.1435,279028,10780.210,314981102.6850,0
1653566400000,28970.2,29746.3,27886.1,29596.0,62259.888,1653587999999,1802678508.6039,606812,30649.995,887702168.7589,0
1653588000000,29596.0,29650.0,29135.6,29159.8,15576.783,1653609599999,458461458.4655,197715,7763.175,228492796.3736,0
1653609600000,29159.5,29348.0,28591.4,28760.7,25653.649,1653631199999,742644566.3177,278421,12792.090,370355104.5351,0
1653631200000,28761.2,29180.0,28568.7,28868.3,25993.400,1653652799999,750919010.7404,268190,13280.514,383631766.3453,0
1653652800000,28868.2,29328.0,28265.0,28345.9,41578.754,1653674399999,1198913484.4620,394712,20533.744,592196993.0069,0
1653674400000,28345.8,28996.6,28234.8,28584.6,24374.704,1653695999999,697833724.9707,216563,12163.689,348261121.9114,0
1653696000000,28584.6,28900.0,28487.0,28832.0,13235.957,1653717599999,379632565.0244,128581,6560.635,188188495.2598,0
1653717600000,28832.0,28888.0,28732.0,28788.0,7926.804,1653739199999,228344934.1255,80053,3968.624,114316977.8161,0
1653739200000,28788.1,29232.2,28754.0,28841.9,13647.982,1653760799999,395186803.0671,144151,7107.924,205822953.8657,0
1653760800000,28841.9,29111.6,28841.8,28989.3,4879.749,1653782399999,141382741.0025,65143,2438.181,70636750.8512,0
1653782400000,28989.4,29008.3,28794.3,29000.5,5951.839,1653803999999,172064970.7844,76315,2984.357,86276975.6341,0
1653804000000,29000.5,29199.0,28911.5,29173.7,10117.813,1653825599999,293985937.9173,95583,5127.572,148978609.7508,0
1653825600000,29175.0,29476.0,29122.4,29187.0,13239.435,1653847199999,387570178.5837,127579,6797.381,199002315.3315,0
1653847200000,29186.9,29559.0,29040.0,29425.4,10629.404,1653868799999,311198029.2490,103378,5655.788,165578119.6396,0
1653868800000,29425.3,30440.0,29260.3,30419.1,23666.299,1653890399999,710466424.6137,214928,12382.020,371656273.6691,0
1653890400000,30419.0,30935.0,30378.9,30636.3,22492.640,1653911999999,688881469.7994,197429,11554.910,353874325.9743,0
1653912000000,30636.4,30888.0,30235.1,30675.8,21885.260,1653933599999,668284885.3867,232862,10986.298,335488036.0846,0
1653933600000,30675.8,32334.3,30513.4,31707.9,32777.976,1653955199999,1029431219.5835,374088,17019.657,534554582.6056,0
1653955200000,31707.9,31826.8,31411.6,31613.6,13411.713,1653976799999,424289180.4319,144827,6636.823,209968884.9894,0
1653976800000,31613.6,31799.5,31400.7,31729.8,12623.545,1653998399999,398796083.3622,125701,6382.170,201605228.6788,0
1653998400000,31729.8,32388.0,31191.4,32089.9,41442.534,1654019999999,1315725329.8872,354159,21068.944,668953707.7594,0
1654020000000,32088.2,32118.9,31550.0,31762.8,14837.721,1654041599999,471227168.3526,140720,7289.854,231491242.4502,0
1654041600000,31762.9,31950.0,31341.9,31590.8,13565.547,1654063199999,429696539.3450,129570,6738.762,213450750.5335,0
1654063200000,31590.9,31668.0,31415.0,31569.7,10393.858,1654084799999,327875558.7315,102798,5205.457,164202808.8690,0
1654084800000,31569.7,31865.6,29853.7,30138.0,54072.737,1654106399999,1669231727.3376,451416,26507.182,818540046.1485,0
1654106400000,30137.9,30395.0,29272.5,29770.6,32894.703,1654127999999,983543623.0302,295141,16082.902,480897104.0739,0
1654128000000,29770.6,29862.2,29550.5,29840.5,12136.166,1654149599999,360699350.9312,118037,5775.446,171663077.6577,0
1654149600000,29840.4,30166.0,29761.1,30132.2,11928.862,1654171199999,357314131.6634,107939,6067.651,181769653.1718,0
1654171200000,30132.2,30366.9,29564.8,30152.3,31445.125,1654192799999,943988141.9704,287017,15510.766,465572226.1692,0
1654192800000,30152.3,30682.8,29939.0,30416.0,14534.243,1654214399999,440795768.2134,130099,7428.482,225320319.2597,0
1654214400000,30416.0,30667.5,30308.0,30505.9,8641.756,1654235999999,263365906.0226,79141,4561.013,139003116.6671,0
1654236000000,30505.9,30505.9,29645.0,29723.8,19407.696,1654257599999,583051851.0671,179850,9346.043,280752449.8399,0
1654257600000,29723.8,29844.2,29239.0,29461.4,31127.546,1654279199999,919860308.8896,255899,15519.093,458583065.4346,0
1654279200000,29461.3,29840.0,29420.0,29659.7,7640.235,1654300799999,226351470.1709,83568,3928.063,116371593.8339,0
1654300800000,29660.6,29714.4,29440.4,29637.2,5359.050,1654322399999,158532614.5025,62713,2666.962,78881254.2076,0
1654322400000,29637.3,29763.9,29561.2,29640.3,4255.018,1654343999999,126266298.4498,45904,2121.952,62969616.8259,0
1654344000000,29640.2,29940.6,29450.0,29672.9,10714.699,1654365599999,318012462.7259,106169,5391.067,160003794.7015,0
1654365600000,29672.9,29933.4,29589.8,29826.0,5685.787,1654387199999,169107200.9101,58185,2953.992,87855538.5265,0
1654387200000,29826.0,29865.1,29645.5,29758.4,3998.781,1654408799999,118875737.8392,43389,1922.857,57158811.5867,0
1654408800000,29758.3,29773.7,29500.0,29680.8,4828.388,1654430399999,143087086.5403,51193,2292.680,67935820.0580,0
1654430400000,29680.8,30201.0,29587.8,29987.0,12634.158,1654451999999,377365074.6677,122295,6480.556,193549878.5184,0
1654452000000,29987.1,30098.3,29780.0,29883.1,8010.902,1654473599999,239920955.7248,77533,4013.825,120198934.9666,0
1654473600000,29885.1,31337.1,29857.3,31135.7,23747.234,1654495199999,731893821.2797,196188,12499.890,385127527.2395,0
1654495200000,31135.8,31565.0,31130.0,31372.9,15944.100,1654516799999,499799564.2126,129485,8534.962,267548917.0853,0
1654516800000,31372.8,31719.1,31024.5,31313.6,31252.031,1654538399999,980756256.5963,238858,15700.026,492682388.3927,0
1654538400000,31313.6,31572.0,31200.8,31340.7,11399.532,1654559999999,357466568.3382,107279,5783.429,181332431.1935,0
1654560000000,31340.7,31355.6,29178.6,29447.0,41993.082,1654581599999,1255198492.6014,325880,20121.558,601258863.4848,0
1654581600000,29447.0,29704.8,29311.5,29487.7,10584.939,1654603199999,312401033.2000,96576,4947.464,146013338.4824,0
1654603200000,29487.8,30000.0,29368.2,29905.2,19173.122,1654624799999,569802135.4774,163923,9700.105,288253563.3502,0
1654624800000,29905.3,31614.5,29888.7,31098.1,46633.223,1654646399999,1446026604.0309,409450,24505.086,759752991.8525,0
1654646400000,31098.1,31292.5,29810.0,30513.8,36212.179,1654667999999,1104112706.7126,296017,18069.449,551039938.7871,0
1654668000000,30513.9,30665.2,30283.0,30375.6,12391.363,1654689599999,377199459.0494,115011,5916.587,180100676.3424,0
1654689600000,30376.0,30856.0,30015.9,30348.7,24552.732,1654711199999,747075676.8952,211946,12392.048,377108536.2092,0
1654711200000,30349.7,30463.2,29878.0,30165.1,12328.059,1654732799999,372031467.1744,112825,6117.113,184584355.4290,0
1654732800000,30165.2,30423.7,30028.1,30281.4,6333.493,1654754399999,191226406.2348,68294,3258.873,98381397.6353,0
1654754400000,30281.4,30660.7,30236.7,30264.5,9301.755,1654775999999,283010944.2189,93844,4642.069,141241987.7805,0
1654776000000,30264.4,30422.9,29912.1,30289.4,19654.596,1654797599999,592664360.9135,187102,9913.406,298916598.2278,0
1654797600000,30290.0,30311.6,29934.4,30070.9,9192.238,1654819199999,276583040.0411,94351,4618.241,138942826.7427,0
1654819200000,30071.1,30334.5,29470.3,30066.7,16128.582,1654840799999,482986513.0459,152230,7877.962,235922671.7463,0
1654840800000,30066.7,30193.0,29838.7,29982.0,9193.061,1654862399999,275751237.8285,84056,4517.565,135484411.7825,0
1654862400000,29982.0,30145.6,28804.1,29068.7,47778.663,1654883999999,1403323133.0347,386450,23433.497,688200661.2956,0
1654884000000,29068.7,29354.2,28900.7,29047.2,11631.093,1654905599999,338107599.7225,117758,6010.207,174725647.7827,0
1654905600000,29047.1,29400.0,29008.8,29241.8,5718.011,1654927199999,167082076.9382,61881,2904.981,84887335.6528,0
1654927200000,29241.7,29319.2,28545.1,28688.4,18023.991,1654948799999,521443966.7213,170001,8724.063,252365471.6996,0
1654948800000,28688.4,28841.0,28062.7,28459.1,32243.610,1654970399999,917321965.8122,285679,16109.829,458345455.4002,0
1654970400000,28459.1,28757.0,28204.3,28378.0,11697.774,1654991999999,333370352.2017,106113,5881.103,167608442.0328,0
1654992000000,28378.5,28498.2,27132.9,27227.5,28607.102,1655013599999,791284640.4445,229488,13665.742,378016051.3999,0
1655013600000,27227.2,27666.0,27201.3,27410.4,13875.284,1655035199999,380903130.4265,116562,7013.786,192529035.3211,0
1655035200000,27410.5,28285.0,26822.0,28077.2,33667.275,1655056799999,931860021.4778,279579,17007.962,470736603.8583,0
1655056800000,28078.6,28092.0,26502.5,26531.5,26077.983,1655078399999,709935104.9485,229126,12857.154,350003433.3011,0
1655078400000,26531.6,26839.2,24850.9,25188.2,80194.024,1655099999999,2067975409.7768,607714,39978.789,1030969610.8630,0
1655100000000,25186.4,25570.8,23414.0,23656.3,88106.072,1655121599999,2150983467.1456,717298,44674.801,1090517289.3749,0
1655121600000,23658.5,24311.3,22499.0,23499.3,94292.569,1655143199999,2208228041.3985,820728,47975.320,1123601960.4192,0
1655143200000,23497.6,23770.3,21880.2,22430.1,47291.224,1655164799999,1079094870.1870,414714,23917.778,545630550.8221,0
1655164800000,22434.5,23410.1,20800.0,22710.6,102354.407,1655186399999,2232712349.3733,787075,52672.039,1149249007.6029,0
1655186400000,22707.2,23000.0,21650.0,21949.9,49431.062,1655207999999,1108141154.7040,410486,25024.641,561050912.2732,0
1655208000000,21949.9,22765.9,21763.0,22320.5,54374.973,1655229599999,1213895678.3300,469129,28292.501,631609302.1173,0
1655229600000,22320.5,22550.0,21310.3,22101.4,30736.841,1655251199999,674691019.1405,278436,15457.028,339198867.6127,0
1655251200000,22101.5,22262.8,20600.0,21174.2,40220.111,1655272799999,860792061.2123,375938,19948.351,427049032.1165,0
1655272800000,21177.4,21395.6,20058.0,21130.0,84746.819,1655294399999,1747057080.8883,667404,42523.891,876528596.3596,0
1655294400000,21130.0,21803.7,20458.0,21081.4,72239.250,1655315999999,1529249581.3974,565381,36367.837,770017663.3165,0
1655316000000,21081.5,22781.0,20202.3,22547.1,80845.769,1655337599999,1740361325.9177,864996,41110.000,885142270.3657,0
1655337600000,22547.1,22954.0,21883.1,21910.5,25348.316,1655359199999,567802161.2987,226291,12606.897,282387850.0737,0
1655359200000,21910.4,21974.4,20826.4,21005.2,37058.897,1655380799999,791711337.9777,296706,18297.552,390908488.0849,0
1655380800000,21005.2,21500.0,20712.0,21027.7,54207.916,1655402399999,1142142897.8241,431465,27574.679,580958547.0580,0
1655402400000,21027.7,21087.5,20190.1,20356.8,34372.619,1655423999999,711087638.6660,270356,17005.745,351714485.6999,0
1655424000000,20358.7,21025.0,20200.4,20767.8,37221.056,1655445599999,765683571.4842,276918,18654.412,383710260.2130,0
1655445600000,20767.1,21333.7,20573.8,20940.3,38058.691,1655467199999,798820955.6260,273535,19386.668,406923657.1099,0
1655467200000,20940.2,21012.2,20348.6,20555.6,46700.821,1655488799999,963353357.4181,322926,23431.093,483319224.3816,0
1655488800000,20555.6,20689.0,20336.0,20432.8,16073.872,1655510399999,329636260.3573,130431,7943.433,162886975.8047,0
1655510400000,20432.8,20745.9,20287.3,20384.9,16728.864,1655531999999,342271419.1539,142039,8456.129,173019787.1201,0
1655532000000,20385.0,20414.0,18670.0,19216.6,74638.842,1655553599999,1436671683.3295,562334,37582.103,723097299.2072,0
1655553600000,19216.5,19252.7,18400.0,18584.4,36452.706,1655575199999,690364914.3534,268287,17778.095,336773617.0793,0
1655575200000,18584.5,19468.8,17562.3,18933.2,90802.197,1655596799999,1666967177.6301,709377,46252.040,849297154.7722,0
1655596800000,18933.2,19167.9,17919.6,18087.5,47154.542,1655618399999,872802640.7957,378063,23853.801,441735770.5913,0
1655618400000,18089.2,19999.9,18017.8,19656.0,63226.120,1655639999999,1206905433.1028,450775,33452.620,638522564.4893,0
1655640000000,19656.0,19898.9,19100.0,19412.6,47410.029,1655661599999,924050319.3007,352057,24064.325,469063122.0911,0
1655661600000,19408.8,20795.3,19377.0,20536.0,49754.717,1655683199999,1007375724.8612,417148,25421.227,514629392.9951,0
1655683200000,20536.0,20620.0,19597.8,20067.5,35680.803,1655704799999,712434914.3859,315515,17901.968,357378750.1290,0
1655704800000,20067.4,21000.0,19843.4,20763.3,50271.217,1655726399999,1029333080.9463,395778,25934.288,531061365.8677,0
1655726400000,20763.3,21100.0,19932.4,19948.7,49192.397,1655747999999,1009298065.6922,406564,24421.612,501243329.3651,0
1655748000000,19948.3,20750.0,19804.0,20539.1,33472.605,1655769599999,677391694.1551,313695,17029.083,344619297.2677,0
1655769600000,20539.2,20990.0,20321.0,20856.1,34126.486,1655791199999,703098694.6875,306461,17351.337,357543907.9626,0
1655791200000,20856.1,21449.9,20856.1,20929.7,43854.871,1655812799999,927224486.2744,352740,22251.065,470476209.7066,0
1655812800000,20929.7,21702.0,20820.8,21203.2,46788.705,1655834399999,997708100.2292,358784,23383.002,498573217.9177,0
1655834400000,21203.3,21280.0,20511.1,20689.1,26345.838,1655855999999,550943999.2395,223731,12825.904,268068581.6828,0
1655856000000,20689.1,20705.6,20226.0,20336.3,21720.267,1655877599999,444358694.4688,196671,11020.379,225486373.1312,0
1655877600000,20336.2,20640.4,19924.8,20468.2,26165.333,1655899199999,529848136.6598,226513,13547.647,274417863.6907,0
1655899200000,20468.1,20874.8,19803.2,20233.7,58297.144,1655920799999,1186216760.8058,426082,29116.914,592462477.1381,0
1655920800000,20232.8,20342.4,19724.0,19955.9,28758.696,1655942399999,575534928.2121,237764,14396.655,288084299.4499,0
1655942400000,19955.9,20582.2,19854.0,20318.7,25653.997,1655963999999,520861177.0826,211307,13248.487,268984490.2430,0
1655964000000,20318.8,20772.1,20270.0,20610.9,26659.571,1655985599999,548496392.7936,204000,13824.278,284423471.6818,0
1655985600000,20610.0,20794.5,20148.6,20288.1,30333.544,1656007199999,620133739.2262,240389,15310.074,313005939.9581,0
1656007200000,20288.0,21233.9,20260.0,21077.7,37170.829,1656028799999,774094941.4923,290740,19604.789,408294608.1300,0
1656028800000,21077.7,21340.0,20830.0,20886.9,21735.056,1656050399999,458258174.5889,186336,10900.919,229885730.0773,0
1656050400000,20887.0,21298.9,20717.6,21146.6,27512.093,1656071999999,576819121.3601,224750,14538.693,304793538.9282,0
1656072000000,21146.7,21462.6,20769.0,20945.4,38658.652,1656093599999,815967915.7814,297857,19817.930,418404897.5623,0
1656093600000,20945.1,21543.0,20877.6,21212.1,23694.406,1656115199999,502798130.4813,199924,12452.354,264223616.6566,0
1656115200000,21212.2,21350.0,21102.6,21186.8,19781.377,1656136799999,419804204.3832,168470,9107.893,193296713.8578,0
1656136800000,21186.7,21600.0,21150.0,21314.0,16622.796,1656158399999,355557238.9360,144190,8541.565,182706745.0597,0
1656158400000,21314.0,21346.4,20877.0,21071.6,21031.545,1656179999999,443550217.4943,177844,10355.674,218411642.7574,0
1656180000000,21071.7,21570.0,21020.0,21464.6,13250.936,1656201599999,282595541.6070,124072,6988.195,149026684.9916,0
1656201600000,21463.8,21520.0,21256.8,21409.9,9821.235,1656223199999,210098864.1741,96897,4902.271,104873540.6532,0
1656223200000,21409.9,22000.0,21303.6,21683.1,13770.390,1656244799999,295835623.8788,126591,7563.888,162604830.2701,0
1656244800000,21683.0,21870.9,21112.0,21238.5,27298.995,1656266399999,584762859.5360,217484,13490.285,289013734.1222,0
1656266400000,21238.5,21398.1,20946.1,21016.0,18562.224,1656287999999,392867703.7034,157884,9080.123,192158870.9679,0
1656288000000,21016.1,21287.9,20901.0,21159.1,15524.975,1656309599999,327424437.0620,134276,8008.667,168912336.8801,0
1656309600000,21159.0,21541.8,21142.6,21282.9,15634.711,1656331199999,333990022.5177,132690,8065.498,172297846.8104,0
1656331200000,21283.0,21319.9,20567.0,20699.6,38591.593,1656352799999,804241990.0141,276075,18769.731,390944126.4706,0
1656352800000,20699.6,20933.9,20474.5,20707.6,24833.096,1656374399999,516270470.7028,169366,12295.424,255636103.4984,0
1656374400000,20708.9,20840.4,20478.8,20703.9,18436.292,1656395999999,381034863.6231,134226,9300.524,192221014.5830,0
1656396000000,20703.9,21177.9,20703.8,20965.2,21490.060,1656417599999,450705712.6263,156080,10890.259,228395839.7777,0
1656417600000,20965.3,21115.7,20520.0,20592.3,31463.638,1656439199999,653987595.5590,216276,15856.713,329590431.8420,0
1656439200000,20592.2,20600.0,20156.3,20246.4,23110.548,1656460799999,469049873.9118,166709,11174.635,226757414.0215,0
1656460800000,20246.3,20362.0,20022.5,20140.5,18846.242,1656482399999,381552718.6183,134218,9170.097,185684964.7789,0
1656482400000,20141.3,20200.9,19801.0,20073.2,32765.587,1656503999999,655942356.9525,215159,16534.427,331009432.5842,0
1656504000000,20073.3,20150.0,19857.3,20045.6,31230.323,1656525599999,625314744.1241,208326,16217.686,324710256.9417,0
1656525600000,20045.6,20400.0,20000.0,20084.2,17630.714,1656547199999,355590467.8477,136098,9136.121,184263866.8389,0
1656547200000,20086.7,20131.5,19918.1,19965.3,13413.822,1656568799999,268510559.6280,100419,6837.102,136855308.4861,0
1656568800000,19965.2,19988.4,18865.9,19067.5,47413.089,1656590399999,912174318.7467,302225,23160.511,445267456.7589,0
1656590400000,19067.5,19298.0,18692.0,19071.0,44794.021,1656611999999,853758885.8322,283328,22183.342,422849081.7010,0
1656612000000,19070.9,19961.0,18565.0,19897.3,42151.680,1656633599999,803872765.6153,270211,21719.900,414495092.1216,0
1656633600000,19897.3,20996.0,19285.0,19430.3,70371.813,1656655199999,1406187179.6715,452276,35760.653,714746762.2523,0
1656655200000,19430.2,19755.0,18940.0,19155.0,39514.854,1656676799999,765056453.5010,266945,20037.523,388021301.4711,0
1656676800000,19156.1,19683.0,19097.5,19452.2,43242.094,1656698399999,836846835.1097,283233,22107.961,427853201.8676,0
1656698400000,19452.2,19673.0,19190.8,19249.3,22428.283,1656719999999,435093132.8042,157509,11572.973,224495128.3626,0
1656720000000,19249.4,19363.2,19032.8,19204.9,18874.788,1656741599999,362210447.4657,133041,9447.873,181288824.8750,0
1656741600000,19204.9,19250.2,18950.0,19159.1,16598.398,1656763199999,317575020.7226,118503,8481.728,162276983.2286,0
1656763200000,19159.1,19500.0,19118.9,19261.9,18558.785,1656784799999,357299885.6128,131184,9579.795,184456271.0198,0
1656784800000,19261.9,19375.1,19160.8,19216.8,12044.584,1656806399999,231982001.3832,85836,6266.827,120700867.2684,0
1656806400000,19216.8,19360.0,18756.7,19011.1,23312.859,1656827999999,445698878.0035,153922,11712.470,223896524.0839,0
1656828000000,19011.1,19160.0,18907.7,19053.9,16005.832,1656849599999,304719662.8773,104511,8197.707,156069092.4883,0
1656849600000,19053.9,19228.4,18921.2,19187.5,13750.355,1656871199999,261855574.9672,100042,7067.320,134598087.7796,0
1656871200000,19187.5,19727.8,19152.2,19284.9,22204.355,1656892799999,429914931.5912,150291,11491.239,222585318.7845,0
1656892800000,19284.9,19314.7,19023.6,19106.5,10915.386,1656914399999,209000191.2081,86199,5634.347,107875948.9373,0
1656914400000,19106.5,19829.9,19041.1,19771.7,23456.142,1656935999999,454994327.0890,161307,12388.243,240362866.8483,0
1656936000000,19770.6,20100.0,19476.7,19872.0,42031.171,1656957599999,830384916.0607,279976,21846.822,431647424.8220,0
1656957600000,19872.0,20335.1,19689.6,20204.9,30004.312,1656979199999,599827411.3314,199573,15547.166,310918241.9055,0
